label,lm_0,lm_1,lm_2,lm_3,lm_4,lm_5,lm_6,lm_7,lm_8,lm_9,lm_10,lm_11,lm_12,lm_13,lm_14,lm_15,lm_16,lm_17,lm_18,lm_19,lm_20,lm_21,lm_22,lm_23,lm_24,lm_25,lm_26,lm_27,lm_28,lm_29,lm_30,lm_31,lm_32,lm_33,lm_34,lm_35,lm_36,lm_37,lm_38,lm_39,lm_40,lm_41,lm_42,lm_43,lm_44,lm_45,lm_46,lm_47,lm_48,lm_49,lm_50,lm_51,lm_52,lm_53,lm_54,lm_55,lm_56,lm_57,lm_58,lm_59,lm_60,lm_61,lm_62,lm_63,lm_64,lm_65,lm_66,lm_67,lm_68,lm_69,lm_70,lm_71,lm_72,lm_73,lm_74,lm_75,lm_76,lm_77,lm_78,lm_79,lm_80,lm_81,lm_82,lm_83,lm_84,lm_85,lm_86,lm_87,lm_88,lm_89,lm_90,lm_91,lm_92,lm_93,lm_94,lm_95,lm_96,lm_97,lm_98,lm_99,lm_100,lm_101,lm_102,lm_103,lm_104,lm_105,lm_106,lm_107,lm_108,lm_109,lm_110,lm_111,lm_112,lm_113,lm_114,lm_115,lm_116,lm_117,lm_118,lm_119,lm_120,lm_121,lm_122,lm_123,lm_124,lm_125
infinite_void,0.6172597408294678,0.9232275485992432,3.400711250378663e-07,0.5691313743591309,0.8502612113952637,0.0006488982471637428,0.5458937287330627,0.7492985725402832,-0.002771130995824933,0.5417360067367554,0.6800602078437805,-0.013064629398286343,0.5593954920768738,0.627936065196991,-0.021922903135418892,0.5830605030059814,0.6450181007385254,0.011836378835141659,0.5697833895683289,0.5432588458061218,-0.0031796947587281466,0.5648359656333923,0.4829508066177368,-0.011233805678784847,0.5639129877090454,0.4302831292152405,-0.01609053835272789,0.6098785400390625,0.6454004645347595,-0.004086011089384556,0.5992407202720642,0.5197576880455017,-0.02641417644917965,0.5852134823799133,0.4493822455406189,-0.03813519701361656,0.5769813656806946,0.3927532434463501,-0.04147901013493538,0.6333656907081604,0.6670304536819458,-0.02201664261519909,0.5825977921485901,0.6026273965835571,-0.05096639692783356,0.5635408759117126,0.6737797260284424,-0.047053273767232895,0.5664886832237244,0.7197811603546143,-0.034188177436590195,0.646010160446167,0.7070608735084534,-0.04045373201370239,0.5935505628585815,0.6663281917572021,-0.05815381556749344,0.5800985097885132,0.716737687587738,-0.05044746398925781,0.5877529382705688,0.752667248249054,-0.039004337042570114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
infinite_void,0.6171861886978149,0.9228174090385437,3.395753083168529e-07,0.568931519985199,0.8501413464546204,0.0008012096513994038,0.5461124181747437,0.7482324242591858,-0.002159247873350978,0.5424004793167114,0.6787762641906738,-0.012043503113090992,0.5600045323371887,0.6270566582679749,-0.020433535799384117,0.5839158296585083,0.6453348994255066,0.012994037009775639,0.5701032876968384,0.5434342622756958,-0.0016679981490597129,0.5653221607208252,0.48316311836242676,-0.009548717178404331,0.5646095871925354,0.43035250902175903,-0.014453372918069363,0.6106097102165222,0.6452960968017578,-0.0030711933504790068,0.6002213358879089,0.5193326473236084,-0.025494318455457687,0.5863685011863708,0.44872695207595825,-0.03746681287884712,0.5783560872077942,0.3913552761077881,-0.04098890721797943,0.6339466571807861,0.6664299964904785,-0.021179847419261932,0.5827053785324097,0.6002006530761719,-0.05051188915967941,0.5639512538909912,0.6724264621734619,-0.046482086181640625,0.5672225952148438,0.7181594371795654,-0.03343622758984566,0.6465947031974792,0.7065004706382751,-0.039790116250514984,0.5938733220100403,0.6641759872436523,-0.05807400867342949,0.5805206298828125,0.7161620259284973,-0.050372228026390076,0.5882692337036133,0.7527790069580078,-0.038842521607875824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
infinite_void,0.6177106499671936,0.9202560782432556,3.179067959990789e-07,0.569844663143158,0.8496681451797485,0.0003437944978941232,0.5461840033531189,0.7469605803489685,-0.0026718024164438248,0.5423895716667175,0.6765551567077637,-0.012428728863596916,0.5615133047103882,0.6268402338027954,-0.020677682012319565,0.5833649635314941,0.6434889435768127,0.011515911668539047,0.5703041553497314,0.5424875617027283,-0.003354801796376705,0.5652188062667847,0.4833383560180664,-0.011223849840462208,0.5638719797134399,0.43179863691329956,-0.01618574932217598,0.6105255484580994,0.6433703899383545,-0.0042009176686406136,0.6006549000740051,0.5182532072067261,-0.02680070325732231,0.585776686668396,0.449316143989563,-0.03856236860156059,0.5765429139137268,0.3936285376548767,-0.04195498302578926,0.6342030763626099,0.6649256944656372,-0.021944621577858925,0.5832507014274597,0.5996654629707336,-0.05079898610711098,0.5642067790031433,0.6701372861862183,-0.04686566814780235,0.5673542618751526,0.7146756052970886,-0.034196577966213226,0.6471022963523865,0.7046636343002319,-0.04028001055121422,0.594402551651001,0.6650171279907227,-0.058150507509708405,0.5807211399078369,0.7148259878158569,-0.05100913718342781,0.5884668231010437,0.7499004006385803,-0.040136270225048065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
infinite_void,0.6190635561943054,0.9220077991485596,3.2654244819241285e-07,0.5703950524330139,0.8497375249862671,0.0006348448805510998,0.5470267534255981,0.7481216192245483,-0.002465686295181513,0.5430068373680115,0.6786728501319885,-0.012494015507400036,0.5607277154922485,0.6263052821159363,-0.02105790376663208,0.5843198299407959,0.6459559202194214,0.012581064365804195,0.5713241100311279,0.5443974137306213,-0.0025144268292933702,0.5661395192146301,0.48475295305252075,-0.010815177112817764,0.56468665599823,0.43259429931640625,-0.015934085473418236,0.6109720468521118,0.6461911797523499,-0.0035679657012224197,0.6012392044067383,0.5197287797927856,-0.02620461955666542,0.586590051651001,0.4499880075454712,-0.03835378959774971,0.5773731470108032,0.3931692838668823,-0.041977088898420334,0.6344887614250183,0.6671899557113647,-0.02180272527039051,0.5839695334434509,0.6002623438835144,-0.05154891312122345,0.5649929046630859,0.6724732518196106,-0.048086609691381454,0.5678970813751221,0.7194182872772217,-0.03536761552095413,0.6473764777183533,0.7061189413070679,-0.040545858442783356,0.5948126912117004,0.664373517036438,-0.05910884216427803,0.57990562915802,0.7158876061439514,-0.05185840278863907,0.5863547325134277,0.7533284425735474,-0.040642041712999344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
infinite_void,0.619063138961792,0.9231902360916138,3.337619887133769e-07,0.5703349709510803,0.8498446941375732,0.0010535682085901499,0.5472952127456665,0.747859001159668,-0.0017292567063122988,0.543060839176178,0.6785186529159546,-0.011654738336801529,0.5612595081329346,0.6273125410079956,-0.020058535039424896,0.5865428447723389,0.6445188522338867,0.014185898005962372,0.5714983940124512,0.544425368309021,-0.0005969248595647514,0.5655919909477234,0.4842076897621155,-0.00876927375793457,0.5638492107391357,0.43165671825408936,-0.013856785371899605,0.6134421825408936,0.6442251205444336,-0.002385961590334773,0.6021693348884583,0.5192691087722778,-0.025347013026475906,0.5870941281318665,0.448319673538208,-0.037824079394340515,0.5780348777770996,0.39086222648620605,-0.04146691784262657,0.6367434859275818,0.6654019355773926,-0.021080272272229195,0.5839026570320129,0.6005374789237976,-0.051293786615133286,0.5647887587547302,0.6734330654144287,-0.047520626336336136,0.5682598352432251,0.7198693156242371,-0.0341811440885067,0.6487210988998413,0.7058499455451965,-0.040270764380693436,0.5947498083114624,0.6627238392829895,-0.05890827253460884,0.5800559520721436,0.7152378559112549,-0.05104367807507515,0.5868926644325256,0.7534061670303345,-0.039139192551374435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
infinite_void,0.620712161064148,0.9252012968063354,3.210305408174463e-07,0.5712301731109619,0.8521391153335571,0.00014023418771103024,0.5477173924446106,0.7485321760177612,-0.0029609939083456993,0.543268084526062,0.6783227920532227,-0.012900133617222309,0.5624424815177917,0.6267988681793213,-0.021179577335715294,0.586092472076416,0.6470643281936646,0.01258182991296053,0.5719089508056641,0.5459386706352234,-0.0028408383950591087,0.5669336318969727,0.485950231552124,-0.011123945005238056,0.5657885670661926,0.4334302246570587,-0.016337500885128975,0.6131294965744019,0.6465960144996643,-0.0035370318219065666,0.6017974615097046,0.5201547145843506,-0.027551762759685516,0.5861985087394714,0.449259877204895,-0.040282268077135086,0.5766116380691528,0.39217254519462585,-0.04404253885149956,0.6365684866905212,0.6672515273094177,-0.02177860029041767,0.5844076871871948,0.6012575626373291,-0.052418600767850876,0.5660394430160522,0.6751305460929871,-0.04811262711882591,0.5696681141853333,0.7213166952133179,-0.034475285559892654,0.6492087244987488,0.7068868279457092,-0.0406092032790184,0.5950908660888672,0.6648120284080505,-0.059489354491233826,0.5812572836875916,0.7191264629364014,-0.05153726786375046,0.5884589552879333,0.7575163841247559,-0.0396321639418602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
infinite_void,0.6207044124603271,0.9227772951126099,3.3854007597255986e-07,0.5715027451515198,0.8492184281349182,-0.0009658797062002122,0.54782634973526,0.7478412389755249,-0.004938305355608463,0.5437048673629761,0.6772148013114929,-0.015385886654257774,0.5627416968345642,0.6269740462303162,-0.024351151660084724,0.5862928628921509,0.6457841396331787,0.010406721383333206,0.5724027156829834,0.5442508459091187,-0.0052980827167630196,0.5668061375617981,0.48337322473526,-0.013889708556234837,0.5650469660758972,0.4300791621208191,-0.01919921673834324,0.6130328178405762,0.6464419364929199,-0.004854927770793438,0.6029878258705139,0.520997166633606,-0.02840925008058548,0.5880375504493713,0.4501495361328125,-0.04089178889989853,0.5786917805671692,0.3916267454624176,-0.04460003599524498,0.6363967657089233,0.6679176092147827,-0.022196605801582336,0.5848333835601807,0.6017647981643677,-0.05328203737735748,0.5665090084075928,0.6742785573005676,-0.05010069161653519,0.5701678395271301,0.7203546762466431,-0.03714197501540184,0.6490881443023682,0.7080517411231995,-0.04001805931329727,0.5948635935783386,0.6661754250526428,-0.059803690761327744,0.5816610455513,0.7197661995887756,-0.052569061517715454,0.5897840261459351,0.7575507164001465,-0.04102463647723198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
infinite_void,0.6195055246353149,0.9209520816802979,3.5076146787105245e-07,0.5716526508331299,0.8494221568107605,0.0001018039693008177,0.5478965044021606,0.7471423149108887,-0.00355509459041059,0.5437593460083008,0.6770238280296326,-0.014033881947398186,0.562665581703186,0.6273373365402222,-0.023103706538677216,0.5860044956207275,0.643673300743103,0.011106807738542557,0.5726758241653442,0.5421953201293945,-0.004265947267413139,0.5677264332771301,0.4817143380641937,-0.012617170810699463,0.5668080449104309,0.4285694658756256,-0.01777643710374832,0.6128617525100708,0.644374668598175,-0.00488978810608387,0.6031999588012695,0.5193473696708679,-0.027863144874572754,0.5894542336463928,0.4484061002731323,-0.03988419845700264,0.581292986869812,0.38886570930480957,-0.043317023664712906,0.6366799473762512,0.6663894653320312,-0.022919857874512672,0.5849394202232361,0.6022239327430725,-0.0532892644405365,0.5665992498397827,0.6750679612159729,-0.04970686137676239,0.5706232786178589,0.7205756902694702,-0.036648623645305634,0.6497553586959839,0.7073162198066711,-0.04144016653299332,0.5964031219482422,0.6653597354888916,-0.06057475134730339,0.5830408930778503,0.716889500617981,-0.05318073555827141,0.5912671089172363,0.7528135180473328,-0.04170659929513931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
infinite_void,0.6208968758583069,0.9213500618934631,3.373352228663862e-07,0.5724945068359375,0.8531912565231323,0.00036211920087225735,0.5480351448059082,0.7494375109672546,-0.002907124115154147,0.5436744689941406,0.679310142993927,-0.013090495020151138,0.562822163105011,0.627565860748291,-0.021624956279993057,0.585696816444397,0.643921971321106,0.011451155878603458,0.5723612904548645,0.5420230627059937,-0.004194273613393307,0.5677576065063477,0.48216456174850464,-0.01234767958521843,0.5671805143356323,0.4301348626613617,-0.01738341897726059,0.6130506992340088,0.6441933512687683,-0.004989546723663807,0.6024643778800964,0.5165451169013977,-0.028917092829942703,0.5875057578086853,0.4462282061576843,-0.04116768017411232,0.5784109830856323,0.3894166350364685,-0.04450735077261925,0.6370630860328674,0.665864884853363,-0.023499349132180214,0.5841890573501587,0.6027513146400452,-0.05365300178527832,0.5668317675590515,0.6772167682647705,-0.048947032541036606,0.5716489553451538,0.7229192852973938,-0.035158928483724594,0.6501964926719666,0.7060360312461853,-0.04265769198536873,0.5965529680252075,0.6664755344390869,-0.06098506599664688,0.5828885436058044,0.7187016606330872,-0.05305647477507591,0.5904651284217834,0.7546806335449219,-0.04132330045104027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
infinite_void,0.6202492713928223,0.9209625720977783,3.322050758924888e-07,0.5713410377502441,0.8494818210601807,-0.00011840197839774191,0.5484384894371033,0.7478933334350586,-0.0038625954184681177,0.5448975563049316,0.678925633430481,-0.01431820448487997,0.5626969933509827,0.6266079545021057,-0.02325746789574623,0.5872042179107666,0.6443079113960266,0.009972224943339825,0.5736408829689026,0.5417975783348083,-0.005979531444609165,0.5683401226997375,0.4813617765903473,-0.014422057196497917,0.5673124194145203,0.42825376987457275,-0.019457900896668434,0.6144556403160095,0.6449870467185974,-0.005870279856026173,0.6031612157821655,0.5189167261123657,-0.02942943200469017,0.5888051986694336,0.44789284467697144,-0.04171977564692497,0.5802111625671387,0.3890228271484375,-0.04531948268413544,0.6378591060638428,0.6666964292526245,-0.02372274175286293,0.5846558213233948,0.604715883731842,-0.05416372790932655,0.5684687495231628,0.6772508025169373,-0.050654854625463486,0.5738905072212219,0.7221648097038269,-0.03772105276584625,0.6498919129371643,0.7064878344535828,-0.04209219291806221,0.595438539981842,0.6666359305381775,-0.06082165241241455,0.5821728110313416,0.7180147171020508,-0.053381070494651794,0.5901135802268982,0.7535954713821411,-0.04196419194340706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
infinite_void,0.6218078136444092,0.9209693670272827,3.338070371228241e-07,0.5727404356002808,0.8530234694480896,-0.000876355916261673,0.5487406849861145,0.7507291436195374,-0.004828969947993755,0.5449767112731934,0.6789361238479614,-0.015287326648831367,0.5638085603713989,0.6265195608139038,-0.024131139740347862,0.5857043862342834,0.6450730562210083,0.00913629587739706,0.5732563734054565,0.542298436164856,-0.00717553123831749,0.5691457390785217,0.4825277030467987,-0.015611037611961365,0.5690661668777466,0.43003469705581665,-0.020712515339255333,0.6135029196739197,0.6454392671585083,-0.006494024768471718,0.603449821472168,0.5183922648429871,-0.030752958729863167,0.5889395475387573,0.44812828302383423,-0.042847417294979095,0.5798026919364929,0.3905458450317383,-0.046078216284513474,0.6375110149383545,0.6672226190567017,-0.02423085831105709,0.5850995182991028,0.6044098138809204,-0.055030081421136856,0.5686305165290833,0.6785940527915955,-0.050775133073329926,0.5736744403839111,0.7239462733268738,-0.037230703979730606,0.6504083871841431,0.7071716785430908,-0.04258033260703087,0.5968766808509827,0.667259156703949,-0.06168077141046524,0.5840148329734802,0.7196311950683594,-0.054141815751791,0.5919304490089417,0.7552395462989807,-0.042588457465171814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
